F1,S,0.2895,0.3083,0.4601,0.5017,0.5318,0.4355,0.4819,0.457,0.4508
Gmean,5,0.4217,0.4358,0.5344,0.2892,0.5455,0.5214,0.5362,0.531,0.5352
B_Acc,C,0.5535,0.5675,0.5437,0.5327,0.5926,0.5247,0.5529,0.5547,0.5435
Pre,S,0.5911,0.6346,0.3685,0.3525,0.3928,0.3568,0.3726,0.3665,0.3669
Rec,V,0.1961,0.2056,0.6177,0.8905,0.8238,0.5615,0.6835,0.6264,0.5896
Spe, ,0.9108,0.9293,0.4695,0.175,0.3613,0.4879,0.4222,0.4831,0.4974
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8716,0.8716,0.7281,0.7645,0.7769,0.7493,0.7309,0.7278,0.7219
F1,S,0,0.07272,0.4054,0.3381,0.4129,0.4069,0.4365,0.4036,0.4095
Gmean,6,0,0.09912,0.7161,0.6095,0.6915,0.7064,0.7542,0.7106,0.7229
B_Acc,C,0.5,0.5215,0.7246,0.6438,0.7004,0.7126,0.7559,0.7125,0.7319
Pre,S,0,0.1333,0.2849,0.2742,0.3175,0.2942,0.3049,0.2865,0.2849
Rec,V,0,0.05,0.7194,0.4806,0.5972,0.6639,0.7889,0.6917,0.7444
Spe, ,1,0.993,0.7298,0.807,0.8035,0.7614,0.7228,0.7333,0.7193
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.6586,0.6616,0.5518,0.4816,0.4693,0.564,0.5734,0.5704,0.5027
F1,S,0.2562,0.3285,0.3901,0.4579,0.4025,0.3942,0.4463,0.4285,0.4047
Gmean,7,0.3977,0.4699,0.5178,0.5062,0.4887,0.5208,0.5601,0.5439,0.5047
B_Acc,C,0.5337,0.5573,0.5292,0.5441,0.499,0.5403,0.5666,0.5596,0.5141
Pre,S,0.3922,0.4226,0.3382,0.3437,0.31,0.3436,0.3809,0.3714,0.3254
Rec,V,0.2048,0.2829,0.47,0.7071,0.5781,0.4791,0.5495,0.5305,0.5467
Spe, ,0.8626,0.8317,0.5883,0.381,0.42,0.6015,0.5837,0.5888,0.4814
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8806,0.8836,0.8537,0.8776,0.8686,0.8567,0.8597,0.8448,0.8597
F1,S,0.6194,0.6272,0.6589,0.6857,0.6762,0.664,0.6676,0.6525,0.6734
Gmean,8,0.7806,0.79,0.8943,0.8921,0.8956,0.896,0.8981,0.897,0.9065
B_Acc,C,0.7936,0.8036,0.8967,0.8943,0.8973,0.8985,0.9003,0.9009,0.9096
Pre,S,0.5764,0.5788,0.5039,0.55,0.5303,0.5107,0.5139,0.492,0.515
Rec,V,0.6711,0.6911,0.9578,0.9178,0.9378,0.9578,0.9578,0.98,0.98
Spe, ,0.9161,0.9161,0.8357,0.8708,0.8567,0.8392,0.8427,0.8217,0.8392
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8449,0.8244,0.7798,0.8095,0.8066,0.7917,0.7621,0.7648,0.7738
F1,S,0.6213,0.5772,0.6108,0.5773,0.6132,0.6266,0.5937,0.594,0.6005
Gmean,9,0.7067,0.6773,0.7488,0.6919,0.7299,0.7606,0.7362,0.7402,0.7396
B_Acc,C,0.7426,0.7167,0.7542,0.7194,0.7467,0.7663,0.7424,0.7443,0.7465
Pre,S,0.7427,0.6983,0.5478,0.6288,0.6181,0.5603,0.5246,0.5184,0.5446
Rec,V,0.5441,0.5081,0.7052,0.5449,0.6309,0.7177,0.7052,0.7052,0.6934
Spe, ,0.9411,0.9254,0.8034,0.8939,0.8625,0.8151,0.7798,0.7835,0.7997
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.7423,0.7078,0.748,0.705,0.7135,0.7164,0.7221,0.7165,0.7163
F1,S,0.6244,0.5756,0.6865,0.6522,0.6559,0.6454,0.6596,0.6621,0.6423
Gmean,10,0.6936,0.6549,0.7437,0.7087,0.7139,0.7073,0.7195,0.7161,0.7047
B_Acc,C,0.7092,0.6736,0.745,0.7118,0.717,0.7108,0.7213,0.7216,0.7114
Pre,S,0.6899,0.6281,0.6461,0.5844,0.5964,0.6129,0.6114,0.6051,0.6064
Rec,V,0.5752,0.5362,0.7342,0.7416,0.7333,0.6889,0.7191,0.7422,0.6952
Spe, ,0.8431,0.811,0.7557,0.6821,0.7006,0.7327,0.7236,0.7011,0.7276
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8803,0.8774,0.8974,0.8774,0.869,0.849,0.8746,0.8746,0.869
F1,S,0.8138,0.8083,0.8503,0.8131,0.8053,0.7826,0.8231,0.8192,0.8088
Gmean,11,0.8386,0.8339,0.8771,0.8413,0.8388,0.8245,0.8584,0.8518,0.8434
B_Acc,C,0.8472,0.8432,0.8797,0.8487,0.8438,0.828,0.8602,0.855,0.8472
Pre,S,0.9232,0.9217,0.8873,0.9006,0.8643,0.8155,0.839,0.8603,0.8538
Rec,V,0.7298,0.7218,0.8172,0.7462,0.7542,0.7538,0.8092,0.7855,0.7698
Spe, ,0.9644,0.9645,0.9422,0.9511,0.9333,0.9022,0.9111,0.9244,0.9244
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,1,1,0.9972,0.9972,0.9972,0.9972,0.9972,0.9972,0.9972
F1,S,1,1,0.9956,0.9956,0.9956,0.9953,0.9956,0.9956,0.9956
Gmean,12,1,1,0.998,0.998,0.998,0.9954,0.998,0.998,0.998
B_Acc,C,1,1,0.998,0.998,0.998,0.9955,0.998,0.998,0.998
Pre,S,1,1,0.9913,0.9913,0.9913,1,0.9913,0.9913,0.9913
Rec,V,1,1,1,1,1,0.9909,1,1,1
Spe, ,1,1,0.996,0.996,0.996,1,0.996,0.996,0.996
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.7932,0.7905,0.6282,0.5596,0.6365,0.6253,0.6228,0.6115,0.6283
F1,S,0.3243,0.3074,0.4149,0.3977,0.3978,0.401,0.4095,0.4002,0.4327
Gmean,13,0.4473,0.4339,0.5996,0.4721,0.5819,0.5907,0.5956,0.587,0.6175
B_Acc,C,0.5955,0.5897,0.6104,0.5821,0.5995,0.5962,0.6028,0.5913,0.6226
Pre,S,0.655,0.7339,0.33,0.3102,0.3281,0.3193,0.3262,0.3161,0.3381
Rec,V,0.2235,0.2118,0.5765,0.6235,0.5294,0.5412,0.5647,0.5529,0.6118
Spe, ,0.9675,0.9675,0.6443,0.5407,0.6695,0.6512,0.6408,0.6295,0.6335
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9151,0.9151,0.5945,0.4219,0.5616,0.5863,0.589,0.5671,0.5863
F1,S,0,0,0.1539,0.1836,0.1499,0.1317,0.1689,0.1364,0.1338
Gmean,14,0,0,0.5055,0.5303,0.4965,0.4251,0.5294,0.4663,0.4718
B_Acc,C,0.5,0.5,0.5277,0.5678,0.5225,0.4953,0.5526,0.4973,0.4953
Pre,S,0,0,0.09316,0.1055,0.08952,0.07958,0.1014,0.083,0.0812
Rec,V,0,0,0.4476,0.7429,0.4762,0.3857,0.5095,0.4143,0.3857
Spe, ,1,1,0.6077,0.3927,0.5688,0.6048,0.5958,0.5803,0.6048
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8687,0.8687,0.8794,0.8766,0.8713,0.8478,0.8793,0.8584,0.8976
F1,S,0.2272,0.2272,0.5197,0.3152,0.2472,0.4052,0.4176,0.4288,0.5433
Gmean,15,0.3199,0.3199,0.643,0.3934,0.3354,0.5559,0.4982,0.5742,0.6446
B_Acc,C,0.569,0.569,0.7026,0.6015,0.5773,0.6469,0.6513,0.6547,0.7187
Pre,S,0.8,0.8,0.6723,0.7,0.8,0.6454,0.6291,0.6333,0.8628
Rec,V,0.1379,0.1379,0.4485,0.206,0.1545,0.3591,0.3242,0.3621,0.4621
Spe, ,1,1,0.9566,0.9969,1,0.9347,0.9784,0.9473,0.9753
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8956,0.8981,0.8854,0.9007,0.893,0.8701,0.8802,0.8777,0.8905
F1,S,0.8702,0.8764,0.8683,0.8773,0.8729,0.8473,0.8613,0.8571,0.8737
Gmean,16,0.8994,0.9071,0.9005,0.9066,0.9061,0.8803,0.896,0.8931,0.9064
B_Acc,C,0.9001,0.9087,0.9053,0.9081,0.9088,0.8836,0.9,0.8966,0.9108
Pre,S,0.8294,0.814,0.7789,0.827,0.793,0.7766,0.77,0.7668,0.7819
Rec,V,0.9186,0.9522,0.9862,0.9386,0.9726,0.9386,0.9795,0.9729,0.9931
Spe, ,0.8816,0.8653,0.8245,0.8776,0.8449,0.8286,0.8204,0.8204,0.8286
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.7975,0.8225,0.7175,0.6875,0.7,0.735,0.705,0.6425,0.6725
F1,S,0.3796,0.4737,0.5047,0.529,0.4883,0.5137,0.4894,0.4677,0.4738
Gmean,17,0.5103,0.5831,0.6843,0.684,0.6726,0.6877,0.6731,0.6457,0.6571
B_Acc,C,0.617,0.6608,0.6876,0.7077,0.6763,0.695,0.6756,0.6668,0.6626
Pre,S,0.6109,0.7205,0.4223,0.4512,0.4014,0.4425,0.4048,0.3623,0.3816
Rec,V,0.2889,0.3667,0.6333,0.7444,0.6334,0.6222,0.6222,0.7111,0.6444
Spe, ,0.9452,0.9548,0.7419,0.671,0.7194,0.7677,0.729,0.6226,0.6806
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9231,0.9231,0.752,0.8859,0.8834,0.7545,0.7544,0.7966,0.7469
F1,S,0,0,0.2773,0.4091,0.4243,0.2977,0.283,0.3431,0.2935
Gmean,18,0,0,0.6538,0.672,0.7019,0.6962,0.6793,0.717,0.7073
B_Acc,C,0.5,0.5,0.6737,0.7155,0.7295,0.7056,0.6903,0.7284,0.7168
Pre,S,0,0,0.1843,0.3438,0.3519,0.1956,0.1869,0.2377,0.1878
Rec,V,0,0,0.581,0.5143,0.5476,0.6476,0.6143,0.6476,0.6809
Spe, ,1,1,0.7664,0.9167,0.9114,0.7637,0.7663,0.8091,0.7527
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8778,0.8778,0.6,0.2556,0.34,0.5422,0.5978,0.6444,0.6022
F1,S,0,0,0.2227,0.2333,0.1997,0.2155,0.2319,0.2174,0.2237
Gmean,19,0,0,0.5313,0.3391,0.3504,0.5242,0.5458,0.5009,0.5322
B_Acc,C,0.5,0.5,0.5531,0.5446,0.4988,0.5358,0.5596,0.5392,0.5465
Pre,S,0,0,0.1455,0.1336,0.1183,0.1361,0.1518,0.1565,0.1484
Rec,V,0,0,0.4909,0.9273,0.7091,0.5273,0.5091,0.4,0.4727
Spe, ,1,1,0.6152,0.162,0.2886,0.5443,0.6101,0.6785,0.6203
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9171,0.9105,0.7555,0.8908,0.8668,0.7774,0.7775,0.7795,0.7621
F1,S,0.2491,0.07272,0.3331,0.4205,0.4049,0.3514,0.3648,0.3534,0.3608
Gmean,20,0.3489,0.09428,0.6937,0.6254,0.6338,0.7023,0.7146,0.7052,0.7174
B_Acc,C,0.5795,0.5222,0.6982,0.681,0.6776,0.7103,0.7202,0.7115,0.7217
Pre,S,0.65,0.2,0.2279,0.4264,0.3831,0.2448,0.2566,0.247,0.2485
Rec,V,0.1639,0.04444,0.6278,0.4222,0.4444,0.6278,0.65,0.6278,0.6722
Spe, ,0.9952,1,0.7687,0.9398,0.9109,0.7928,0.7904,0.7952,0.7711
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.7273,0.7058,0.6819,0.6732,0.6884,0.671,0.6862,0.6754,0.684
F1,S,0.5663,0.5378,0.6104,0.6148,0.6311,0.585,0.608,0.5991,0.6173
Gmean,21,0.657,0.6348,0.6883,0.687,0.7017,0.666,0.687,0.6771,0.6928
B_Acc,C,0.6797,0.6574,0.6919,0.6927,0.7072,0.6719,0.6908,0.6826,0.6965
Pre,S,0.63,0.5906,0.5303,0.5206,0.5385,0.5244,0.5387,0.527,0.5337
Rec,V,0.525,0.5,0.725,0.7562,0.7688,0.675,0.7063,0.7063,0.7375
Spe, ,0.8344,0.8147,0.6588,0.6291,0.6456,0.6688,0.6754,0.6589,0.6554
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.849,0.8511,0.617,0.7,0.6426,0.6191,0.5872,0.5809,0.6404
F1,S,0,0,0.3041,0.286,0.3006,0.2918,0.3027,0.2922,0.3304
Gmean,22,0,0,0.5864,0.5441,0.5765,0.5728,0.5894,0.5703,0.616
B_Acc,C,0.4988,0.5,0.5923,0.5821,0.5837,0.5818,0.5925,0.5829,0.6179
Pre,S,0,0,0.2108,0.2254,0.2162,0.2033,0.2031,0.1973,0.2314
Rec,V,0,0,0.5571,0.4143,0.5,0.5286,0.6,0.5857,0.5857
Spe, ,0.9975,1,0.6275,0.75,0.6675,0.635,0.585,0.58,0.65
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8653,0.8653,0.6632,0.4042,0.56,0.6379,0.6484,0.7958,0.6716
F1,S,0,0,0.2716,0.2945,0.2627,0.2962,0.2705,0.271,0.2841
Gmean,24,0,0,0.5679,0.5163,0.5515,0.6027,0.5679,0.4744,0.5794
B_Acc,C,0.5,0.5,0.5807,0.617,0.5669,0.6056,0.5786,0.6049,0.5921
Pre,S,0,0,0.1915,0.179,0.1735,0.2019,0.1886,0.2255,0.2025
Rec,V,0,0,0.468,0.9077,0.5769,0.5616,0.4834,0.3436,0.4834
Spe, ,1,1,0.6933,0.3261,0.557,0.6496,0.6739,0.8663,0.7007
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8716,0.8716,0.6526,0.4168,0.6253,0.6211,0.6653,0.6779,0.6316
F1,S,0,0,0.2725,0.2869,0.2694,0.2584,0.2763,0.294,0.2511
Gmean,25,0,0,0.5756,0.4888,0.561,0.5567,0.5815,0.5839,0.5535
B_Acc,C,0.5,0.5,0.5901,0.6175,0.5959,0.5792,0.5974,0.6102,0.5709
Pre,S,0,0,0.1874,0.1722,0.1843,0.1756,0.1907,0.2111,0.1699
Rec,V,0,0,0.5064,0.8872,0.5564,0.5231,0.5064,0.5205,0.4897
Spe, ,1,1,0.6737,0.3479,0.6354,0.6354,0.6885,0.6999,0.652
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.71,0.688,0.704,0.682,0.708,0.74,0.708,0.75,0.682
F1,S,0.5972,0.5743,0.6547,0.6597,0.6727,0.6955,0.6494,0.7033,0.6233
Gmean,26,0.6673,0.6487,0.7045,0.6873,0.7141,0.7406,0.7032,0.75,0.6771
B_Acc,C,0.684,0.6642,0.7075,0.6981,0.7178,0.7427,0.7062,0.7508,0.6823
Pre,S,0.6529,0.6113,0.6013,0.5819,0.6035,0.6487,0.611,0.6603,0.5788
Rec,V,0.5619,0.5521,0.7241,0.7751,0.7649,0.7549,0.6987,0.7549,0.6837
Spe, ,0.8061,0.7765,0.6909,0.6211,0.6708,0.7304,0.7138,0.7468,0.6809
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.988,0.982,0.95,0.986,0.994,0.976,0.958,0.948,0.946
F1,S,0.9624,0.9457,0.8675,0.9556,0.9814,0.9303,0.8884,0.8632,0.8608
Gmean,27,0.9772,0.979,0.9647,0.9709,0.9912,0.9805,0.9695,0.9582,0.9671
B_Acc,C,0.9777,0.9791,0.9652,0.9714,0.9914,0.9806,0.9699,0.9589,0.9678
Pre,S,0.9644,0.9199,0.7786,0.9632,0.9765,0.8814,0.8155,0.7853,0.7611
Rec,V,0.9625,0.975,0.9875,0.95,0.9875,0.9875,0.9875,0.975,1
Spe, ,0.9929,0.9833,0.9429,0.9929,0.9952,0.9738,0.9524,0.9429,0.9357
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9068,0.9068,0.6825,0.7936,0.8094,0.7221,0.6765,0.6805,0.6885
F1,S,0,0,0.2731,0.3348,0.3533,0.3159,0.2823,0.2844,0.2814
Gmean,28,0,0,0.6578,0.6701,0.6765,0.6972,0.6713,0.6656,0.671
B_Acc,C,0.5,0.5,0.6612,0.6848,0.6946,0.7009,0.6757,0.669,0.6734
Pre,S,0,0,0.1747,0.2412,0.2643,0.2074,0.1795,0.1836,0.1793
Rec,V,0,0,0.6356,0.5511,0.5534,0.6756,0.6756,0.6556,0.6556
Spe, ,1,1,0.6868,0.8184,0.8358,0.7263,0.6759,0.6825,0.6913
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8392,0.8392,0.797,0.8143,0.8219,0.7932,0.7931,0.7893,0.797
F1,S,0.5256,0.5159,0.607,0.5831,0.6003,0.5915,0.6005,0.5924,0.5945
Gmean,29,0.6422,0.6326,0.7839,0.7439,0.7583,0.7688,0.7791,0.7727,0.7704
B_Acc,C,0.6952,0.6916,0.7864,0.7599,0.7749,0.7735,0.784,0.7784,0.7762
Pre,S,0.6474,0.6567,0.5051,0.5289,0.5481,0.4997,0.5005,0.4931,0.5046
Rec,V,0.4507,0.4411,0.768,0.6667,0.6944,0.7398,0.768,0.7593,0.7403
Spe, ,0.9398,0.9422,0.8048,0.853,0.8554,0.8072,0.8,0.7976,0.812
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.919,0.9171,0.8984,0.9322,0.9021,0.8738,0.8908,0.8851,0.8965
F1,S,0.3956,0.365,0.6626,0.6944,0.592,0.5934,0.6276,0.6455,0.6496
Gmean,30,0.5112,0.4477,0.8898,0.8516,0.7952,0.8819,0.8801,0.9336,0.8928
B_Acc,C,0.6413,0.6322,0.8951,0.8657,0.8167,0.8894,0.8828,0.9359,0.894
Pre,S,0.8756,0.7111,0.5688,0.664,0.5737,0.4523,0.4989,0.4776,0.5209
Rec,V,0.2909,0.2727,0.8909,0.7818,0.7091,0.9091,0.8727,1,0.8909
Spe, ,0.9916,0.9916,0.8993,0.9496,0.9244,0.8698,0.8929,0.8718,0.8971
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.913,0.9111,0.7945,0.8722,0.863,0.7963,0.8,0.8074,0.8037
F1,S,0.0935,0.05334,0.3988,0.3801,0.4345,0.3957,0.4082,0.3751,0.3847
Gmean,31,0.1592,0.09236,0.7879,0.6419,0.7286,0.7878,0.8012,0.7432,0.7617
B_Acc,C,0.5293,0.5182,0.789,0.6833,0.7467,0.7888,0.802,0.7556,0.7637
Pre,S,0.18,0.06666,0.2701,0.3327,0.347,0.2655,0.2747,0.2583,0.2637
Rec,V,0.06666,0.04444,0.7822,0.4555,0.6067,0.78,0.8045,0.6933,0.7156
Spe, ,0.9919,0.9919,0.7957,0.911,0.8868,0.7976,0.7997,0.8179,0.8118
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8568,0.8622,0.6243,0.4298,0.6494,0.6458,0.6332,0.61,0.6332
F1,S,0.02352,0.08654,0.3953,0.3252,0.3993,0.3974,0.3959,0.391,0.3969
Gmean,32,0.05,0.1411,0.7045,0.4104,0.7083,0.707,0.7069,0.7016,0.7058
B_Acc,C,0.5052,0.524,0.7183,0.6153,0.7173,0.7152,0.7183,0.7204,0.7183
Pre,S,0.2,0.3333,0.2581,0.2049,0.2652,0.2634,0.2594,0.252,0.2608
Rec,V,0.0125,0.05,0.85,0.875,0.8125,0.8125,0.8375,0.875,0.8375
Spe, ,0.9979,0.9979,0.5866,0.3555,0.6221,0.618,0.5991,0.5657,0.5991
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9253,0.9341,0.8843,0.9306,0.9092,0.8629,0.8487,0.8701,0.8754
F1,S,0.7521,0.7875,0.7261,0.7703,0.7383,0.6672,0.6624,0.699,0.7028
Gmean,33,0.8203,0.8519,0.9037,0.8337,0.8562,0.8551,0.868,0.8896,0.8854
B_Acc,C,0.834,0.8611,0.9051,0.8461,0.8642,0.857,0.8703,0.8924,0.8869
Pre,S,0.8393,0.8512,0.5952,0.8506,0.7171,0.552,0.5269,0.5678,0.5772
Rec,V,0.6977,0.752,0.9357,0.7199,0.7965,0.848,0.9023,0.9251,0.9035
Spe, ,0.9702,0.9702,0.8745,0.9724,0.9319,0.866,0.8383,0.8596,0.8702
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9684,0.9701,0.9684,0.9684,0.9701,0.9684,0.9666,0.9719,0.9719
F1,S,0.956,0.9586,0.9568,0.9556,0.9586,0.9569,0.9542,0.9616,0.9618
Gmean,34,0.9608,0.9632,0.9638,0.9596,0.9632,0.9639,0.9616,0.9668,0.9679
B_Acc,C,0.9615,0.9639,0.9643,0.9606,0.9639,0.9644,0.962,0.9671,0.9681
Pre,S,0.9804,0.9804,0.967,0.9852,0.9804,0.9675,0.9658,0.9757,0.9712
Rec,V,0.9342,0.9389,0.9483,0.9294,0.9389,0.9483,0.9436,0.9483,0.953
Spe, ,0.9888,0.9888,0.9803,0.9916,0.9888,0.9804,0.9804,0.986,0.9832
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.7136,0.7239,0.6312,0.6277,0.6363,0.6466,0.6397,0.6294,0.6431
F1,S,0.1003,0.1859,0.564,0.5829,0.585,0.5651,0.5705,0.5757,0.5787
Gmean,35,0.1849,0.2937,0.6757,0.682,0.6887,0.6833,0.683,0.6798,0.6881
B_Acc,C,0.5177,0.5441,0.6914,0.7104,0.7128,0.6931,0.6974,0.7027,0.7051
Pre,S,0.3809,0.5633,0.4272,0.4308,0.4358,0.4369,0.4349,0.4301,0.4398
Rec,V,0.05934,0.1244,0.8324,0.9041,0.892,0.8021,0.8324,0.8743,0.8503
Spe, ,0.9759,0.9639,0.5504,0.5167,0.5335,0.584,0.5625,0.5311,0.5599
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8735,0.8751,0.8667,0.8853,0.8785,0.8819,0.8768,0.8819,0.8819
