Spe, ,0.8824,0.8826,0.4878,0.07974,0.2677,0.5158,0.4928,0.4732,0.488
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8594,0.8624,0.6516,0.5814,0.6333,0.6731,0.6179,0.6483,0.6241
F1,S,0.07302,0.03334,0.362,0.3283,0.3326,0.3694,0.3122,0.3534,0.3382
Gmean,6,0.135,0.06882,0.6939,0.6474,0.6564,0.6942,0.6292,0.6809,0.6672
B_Acc,C,0.5131,0.5055,0.7009,0.6605,0.6595,0.7038,0.64,0.6898,0.6757
Pre,S,0.24,0.05,0.2379,0.2104,0.2194,0.2489,0.2053,0.234,0.2196
Rec,V,0.04722,0.025,0.7667,0.7667,0.6944,0.7444,0.6694,0.7444,0.7444
Spe, ,0.9789,0.986,0.6351,0.5544,0.6246,0.6631,0.6105,0.6351,0.607
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.5947,0.5978,0.5824,0.4089,0.4725,0.5337,0.5336,0.5399,0.5185
F1,S,0.2785,0.2859,0.454,0.4351,0.4169,0.4005,0.4108,0.3925,0.3897
Gmean,7,0.4279,0.4275,0.5707,0.3682,0.4937,0.5212,0.5278,0.5165,0.5094
B_Acc,C,0.5037,0.5096,0.5755,0.4997,0.5125,0.5282,0.5318,0.5273,0.5136
Pre,S,0.3218,0.317,0.3873,0.3106,0.3167,0.3298,0.3378,0.3298,0.3206
Rec,V,0.2638,0.2752,0.5581,0.7429,0.6176,0.5124,0.5281,0.4924,0.5005
Spe, ,0.7436,0.744,0.5929,0.2566,0.4073,0.5441,0.5356,0.5622,0.5268
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8836,0.8895,0.8209,0.8537,0.8507,0.8239,0.8269,0.8418,0.8358
F1,S,0.6076,0.6271,0.6166,0.6594,0.6559,0.6191,0.6216,0.641,0.6354
Gmean,8,0.7658,0.7786,0.873,0.8941,0.8923,0.8755,0.8774,0.8869,0.8832
B_Acc,C,0.7871,0.7977,0.8775,0.8967,0.895,0.8793,0.8811,0.8898,0.8863
Pre,S,0.594,0.609,0.459,0.5048,0.5018,0.4605,0.4626,0.4833,0.4786
Rec,V,0.6511,0.6689,0.9578,0.9578,0.9578,0.9578,0.9578,0.9578,0.9578
Spe, ,0.9232,0.9266,0.7973,0.8356,0.8323,0.8009,0.8043,0.8218,0.8149
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8184,0.8331,0.765,0.7561,0.7679,0.7709,0.7767,0.7976,0.7976
F1,S,0.5703,0.6006,0.5801,0.5587,0.5643,0.5722,0.6005,0.6177,0.6095
Gmean,9,0.6762,0.6959,0.726,0.7009,0.7059,0.7111,0.7424,0.7458,0.7398
B_Acc,C,0.7147,0.7319,0.7365,0.7144,0.7223,0.7242,0.7482,0.7542,0.7496
Pre,S,0.6839,0.7139,0.5143,0.5229,0.5313,0.5381,0.5353,0.5774,0.5746
Rec,V,0.5118,0.5346,0.6816,0.6331,0.6331,0.6331,0.6934,0.6698,0.6566
Spe, ,0.9176,0.9293,0.7915,0.7957,0.8114,0.8154,0.8031,0.8385,0.8426
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.7221,0.6964,0.6734,0.6134,0.6449,0.6449,0.6963,0.6217,0.6649
F1,S,0.5932,0.5451,0.5966,0.5837,0.6123,0.5676,0.6216,0.5545,0.5753
Gmean,10,0.6689,0.6307,0.665,0.618,0.6562,0.6334,0.6874,0.6147,0.6464
B_Acc,C,0.6858,0.6546,0.6672,0.6354,0.6636,0.642,0.6901,0.6229,0.6528
Pre,S,0.6629,0.6248,0.5585,0.4958,0.5239,0.5288,0.5862,0.5067,0.5581
Rec,V,0.537,0.4841,0.643,0.7271,0.7419,0.6294,0.6655,0.6282,0.6048
Spe, ,0.8345,0.8251,0.6914,0.5438,0.5854,0.6546,0.7147,0.6176,0.7008
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8434,0.8461,0.8517,0.8661,0.8462,0.8063,0.8576,0.8375,0.8546
F1,S,0.7463,0.7504,0.7908,0.8063,0.7773,0.7207,0.7936,0.7499,0.7922
Gmean,11,0.7824,0.7888,0.8325,0.8432,0.8193,0.7774,0.8325,0.7949,0.8332
B_Acc,C,0.7992,0.8045,0.8353,0.8465,0.824,0.7826,0.8363,0.8048,0.836
Pre,S,0.9002,0.8831,0.8093,0.8398,0.8189,0.7451,0.8318,0.8261,0.8173
Rec,V,0.6428,0.6578,0.7772,0.7775,0.7458,0.6985,0.7615,0.6895,0.7698
Spe, ,0.9556,0.9511,0.8933,0.9156,0.9022,0.8667,0.9111,0.92,0.9022
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9972,0.9888,0.9748,0.9944,0.9916,0.975,0.9721,0.9805,0.9665
F1,S,0.9956,0.9816,0.9613,0.9909,0.9865,0.9647,0.9577,0.97,0.9498
Gmean,12,0.998,0.9843,0.9815,0.9934,0.9914,0.9811,0.9794,0.9831,0.9753
B_Acc,C,0.998,0.9846,0.9818,0.9935,0.9914,0.9817,0.9797,0.9833,0.9757
Pre,S,0.9913,0.9913,0.9259,0.9913,0.9822,0.9359,0.9197,0.9512,0.9056
Rec,V,1,0.9731,1,0.9909,0.9909,1,1,0.9909,1
Spe, ,0.996,0.996,0.9635,0.996,0.9919,0.9634,0.9594,0.9756,0.9514
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.7988,0.7767,0.6032,0.4605,0.5617,0.6196,0.6337,0.6278,0.6362
F1,S,0.3319,0.1913,0.4181,0.3935,0.4313,0.4182,0.4454,0.3347,0.4511
Gmean,13,0.4236,0.2944,0.6039,0.4346,0.6033,0.6036,0.6307,0.4814,0.6349
B_Acc,C,0.6072,0.552,0.6063,0.5664,0.616,0.6088,0.6343,0.5854,0.6401
Pre,S,0.5966,0.5464,0.3185,0.2736,0.3091,0.3269,0.3447,0.2515,0.3492
Rec,V,0.2471,0.1294,0.6118,0.7647,0.7177,0.5882,0.6353,0.5059,0.6471
Spe, ,0.9674,0.9746,0.6008,0.3681,0.5143,0.6293,0.6334,0.665,0.6333
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9151,0.9151,0.474,0.2685,0.3589,0.5315,0.463,0.4658,0.4877
F1,S,0,0,0.1136,0.136,0.1297,0.09742,0.1224,0.1358,0.1106
Gmean,14,0,0,0.3741,0.1803,0.3703,0.359,0.3942,0.3969,0.3734
B_Acc,C,0.5,0.5,0.4593,0.4938,0.47,0.4398,0.4684,0.4852,0.4517
Pre,S,0,0,0.06526,0.07478,0.07272,0.05746,0.0704,0.07926,0.06402
Rec,V,0,0,0.4429,0.7667,0.6047,0.3286,0.4762,0.5095,0.4095
Spe, ,1,1,0.4757,0.2209,0.3352,0.5511,0.4607,0.4608,0.4939
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.874,0.8687,0.7796,0.6245,0.8532,0.7508,0.8323,0.7956,0.8034
F1,S,0.2847,0.2938,0.505,0.384,0.5514,0.4265,0.572,0.4958,0.5568
Gmean,15,0.3719,0.3917,0.7197,0.5124,0.7107,0.6795,0.7489,0.7121,0.758
B_Acc,C,0.5924,0.6029,0.7272,0.6372,0.7406,0.6899,0.7651,0.7239,0.7647
Pre,S,0.7667,0.64,0.4529,0.3697,0.5865,0.3348,0.5412,0.4268,0.4808
Rec,V,0.1879,0.2212,0.653,0.6545,0.5803,0.603,0.6697,0.6212,0.7091
Spe, ,0.9969,0.9845,0.8014,0.6198,0.9009,0.7769,0.8605,0.8266,0.8203
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8981,0.8905,0.888,0.86,0.8624,0.8574,0.8981,0.8726,0.8751
F1,S,0.8711,0.8613,0.8672,0.8394,0.8394,0.8299,0.8775,0.8515,0.8531
Gmean,16,0.9016,0.8932,0.8996,0.8732,0.8771,0.8675,0.9094,0.8875,0.8886
B_Acc,C,0.9022,0.8936,0.9021,0.8781,0.8803,0.8696,0.9117,0.8912,0.8918
Pre,S,0.8296,0.8222,0.7937,0.7545,0.7513,0.7587,0.8058,0.7627,0.77
Rec,V,0.9186,0.9055,0.9593,0.9522,0.9524,0.9188,0.9662,0.966,0.9591
Spe, ,0.8857,0.8816,0.8449,0.8041,0.8082,0.8204,0.8571,0.8163,0.8245
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8025,0.79,0.67,0.47,0.535,0.665,0.655,0.7475,0.68
F1,S,0.3518,0.2918,0.4883,0.4381,0.4511,0.4832,0.4985,0.553,0.4842
Gmean,17,0.474,0.4252,0.6754,0.4874,0.6096,0.6705,0.6774,0.7,0.6693
B_Acc,C,0.6163,0.5846,0.6806,0.6226,0.6487,0.6735,0.6867,0.7149,0.6713
Pre,S,0.5619,0.5822,0.3794,0.2924,0.3075,0.3758,0.384,0.5154,0.3899
Rec,V,0.2778,0.2111,0.7,0.9,0.8556,0.6889,0.7445,0.6556,0.6556
Spe, ,0.9548,0.9581,0.6613,0.3452,0.4419,0.6581,0.629,0.7742,0.6871
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9206,0.9205,0.6753,0.668,0.68,0.6354,0.69,0.7121,0.6502
F1,S,0.05714,0.1467,0.2566,0.2372,0.26,0.2437,0.2573,0.258,0.2297
Gmean,18,0.08164,0.2185,0.6747,0.642,0.6873,0.6806,0.6653,0.679,0.6335
B_Acc,C,0.514,0.5551,0.6781,0.6435,0.6936,0.6871,0.6708,0.6827,0.6492
Pre,S,0.2,0.2,0.1604,0.149,0.1599,0.1462,0.1628,0.162,0.1415
Rec,V,0.03334,0.1238,0.6809,0.6143,0.7095,0.7476,0.6476,0.6476,0.6476
Spe, ,0.9946,0.9865,0.6753,0.6727,0.6776,0.6267,0.694,0.7178,0.6508
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8778,0.8778,0.5267,0.2422,0.3667,0.5733,0.5356,0.5333,0.54
F1,S,0,0,0.2159,0.2241,0.1857,0.1979,0.2232,0.1921,0.2204
Gmean,19,0,0,0.5189,0.2703,0.4163,0.4969,0.5298,0.4674,0.5284
B_Acc,C,0.5,0.5,0.5426,0.5214,0.4749,0.5222,0.5477,0.5072,0.5424
Pre,S,0,0,0.1343,0.1285,0.1104,0.1276,0.1409,0.1252,0.1394
Rec,V,0,0,0.5637,0.8909,0.6182,0.4545,0.5637,0.4727,0.5455
Spe, ,1,1,0.5215,0.1519,0.3317,0.5899,0.5316,0.5418,0.5393
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9084,0.8996,0.7033,0.7444,0.7249,0.7032,0.666,0.6988,0.6813
F1,S,0.2,0.1124,0.318,0.3019,0.2994,0.3225,0.2751,0.2892,0.2901
Gmean,20,0.2667,0.1787,0.7066,0.6615,0.6745,0.7148,0.669,0.6708,0.6849
B_Acc,C,0.5563,0.536,0.7117,0.6823,0.6814,0.7202,0.67,0.6768,0.6883
Pre,S,0.6,0.1533,0.2054,0.2034,0.1983,0.2076,0.1729,0.1875,0.1837
Rec,V,0.1222,0.08888,0.7222,0.6056,0.6278,0.7417,0.675,0.65,0.6972
Spe, ,0.9904,0.9831,0.7012,0.759,0.7349,0.6988,0.6651,0.7036,0.6795
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.7121,0.7295,0.6841,0.6235,0.6559,0.697,0.7013,0.6948,0.6927
F1,S,0.5357,0.5617,0.5953,0.6153,0.6122,0.6235,0.6121,0.6171,0.6069
Gmean,21,0.6316,0.6515,0.6796,0.653,0.677,0.6997,0.6926,0.6937,0.6887
B_Acc,C,0.6592,0.6769,0.6833,0.6811,0.6867,0.7035,0.6993,0.7003,0.6928
Pre,S,0.613,0.6459,0.5322,0.4772,0.5022,0.5526,0.5594,0.5497,0.5448
Rec,V,0.4875,0.5062,0.6813,0.8687,0.7875,0.725,0.6938,0.7188,0.6937
Spe, ,0.8309,0.8476,0.6853,0.4934,0.5859,0.682,0.7049,0.6818,0.6919
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8319,0.8511,0.5851,0.5468,0.5617,0.6,0.5851,0.5979,0.6043
F1,S,0.025,0.05018,0.2966,0.3102,0.3215,0.308,0.3068,0.3008,0.3298
Gmean,22,0.05312,0.1062,0.5813,0.5914,0.611,0.5955,0.5944,0.58,0.6192
B_Acc,C,0.4947,0.5118,0.5912,0.6041,0.6188,0.6,0.603,0.5928,0.6261
Pre,S,0.1,0.2667,0.1987,0.2015,0.2088,0.2085,0.2036,0.2072,0.2209
Rec,V,0.01428,0.02856,0.6,0.6857,0.7,0.6,0.6286,0.5857,0.6571
Spe, ,0.975,0.995,0.5825,0.5225,0.5375,0.6,0.5775,0.6,0.595
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8653,0.8653,0.5747,0.1937,0.4126,0.6,0.6211,0.6632,0.6063
F1,S,0,0,0.2621,0.2518,0.2397,0.24,0.2883,0.2711,0.2797
Gmean,24,0,0,0.5648,0.1648,0.4885,0.5307,0.5926,0.5565,0.5866
B_Acc,C,0.5,0.5,0.5684,0.5342,0.5222,0.5494,0.6018,0.5852,0.5932
Pre,S,0,0,0.1711,0.1442,0.1473,0.1604,0.1943,0.1927,0.1849
Rec,V,0,0,0.5603,1,0.6718,0.4808,0.5756,0.4795,0.5756
Spe, ,1,1,0.5767,0.06828,0.3727,0.618,0.6279,0.6909,0.6107
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8716,0.8716,0.6084,0.2695,0.3579,0.5853,0.6148,0.6147,0.5895
F1,S,0,0,0.2349,0.2519,0.2429,0.269,0.2522,0.2671,0.2388
Gmean,25,0,0,0.5371,0.2988,0.4531,0.584,0.5564,0.5273,0.5415
B_Acc,C,0.5,0.5,0.5518,0.5544,0.5474,0.5864,0.5684,0.5764,0.5532
Pre,S,0,0,0.1563,0.1462,0.144,0.1747,0.1687,0.1899,0.1566
Rec,V,0,0,0.4756,0.9372,0.8026,0.5885,0.5064,0.5244,0.5051
Spe, ,1,1,0.6281,0.1716,0.2922,0.5845,0.6304,0.6284,0.6014
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.626,0.668,0.616,0.51,0.596,0.73,0.63,0.654,0.622
F1,S,0.4947,0.522,0.5615,0.6017,0.5991,0.6768,0.5603,0.5903,0.5551
Gmean,26,0.5813,0.6078,0.6103,0.352,0.6055,0.7281,0.6186,0.6492,0.6138
B_Acc,C,0.5983,0.6334,0.6229,0.5847,0.6288,0.7297,0.6262,0.6503,0.6199
Pre,S,0.5287,0.5923,0.4991,0.4483,0.4888,0.6336,0.5305,0.5553,0.513
Rec,V,0.4691,0.4742,0.6572,0.9333,0.7806,0.729,0.6076,0.6328,0.6119
Spe, ,0.7274,0.7926,0.5886,0.2361,0.477,0.7304,0.6449,0.6679,0.6278
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.956,0.948,0.82,0.954,0.898,0.838,0.86,0.892,0.822
F1,S,0.8559,0.8349,0.6403,0.872,0.7471,0.6511,0.6925,0.7613,0.6386
Gmean,27,0.8976,0.8932,0.8768,0.9471,0.908,0.8705,0.9036,0.9184,0.8741
B_Acc,C,0.903,0.8982,0.8827,0.9473,0.9089,0.8732,0.9066,0.9205,0.8789
Pre,S,0.8904,0.8513,0.4804,0.8189,0.6301,0.5075,0.5386,0.6489,0.4808
Rec,V,0.825,0.825,0.975,0.9375,0.925,0.925,0.975,0.9625,0.9625
Spe, ,0.981,0.9714,0.7905,0.9572,0.8929,0.8214,0.8381,0.8786,0.7952
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8988,0.9068,0.5991,0.6408,0.603,0.6268,0.603,0.627,0.5991
F1,S,0.07778,0.08,0.2324,0.2222,0.2365,0.2498,0.2287,0.2247,0.237
Gmean,28,0.1493,0.1136,0.6142,0.5847,0.615,0.6388,0.6052,0.5985,0.6243
B_Acc,C,0.5223,0.5301,0.6153,0.5906,0.6174,0.6407,0.6074,0.6029,0.6254
Pre,S,0.15,0.1,0.1427,0.1422,0.1463,0.1546,0.1414,0.1401,0.145
Rec,V,0.06,0.06666,0.6356,0.5289,0.6356,0.6578,0.6134,0.5733,0.6578
Spe, ,0.9846,0.9935,0.5951,0.6523,0.5993,0.6235,0.6016,0.6324,0.593
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.8199,0.8392,0.77,0.7663,0.772,0.7681,0.7815,0.7682,0.7854
F1,S,0.3924,0.472,0.5794,0.5702,0.5792,0.5914,0.5852,0.5506,0.591
Gmean,29,0.5219,0.5847,0.7672,0.7616,0.7679,0.782,0.7673,0.7363,0.7729
B_Acc,C,0.6229,0.668,0.7691,0.7634,0.7701,0.7848,0.7692,0.7436,0.7752
Pre,S,0.6348,0.6799,0.4708,0.4593,0.4688,0.4692,0.4852,0.4628,0.4881
Rec,V,0.2892,0.3771,0.7671,0.758,0.7667,0.813,0.7481,0.7017,0.7576
Spe, ,0.9566,0.9591,0.7711,0.7687,0.7735,0.7566,0.7904,0.7856,0.7928
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9077,0.8907,0.7553,0.9058,0.8589,0.8041,0.808,0.84,0.7665
F1,S,0.4157,0.2477,0.4606,0.6123,0.5575,0.5132,0.5098,0.5519,0.4645
Gmean,30,0.5657,0.3531,0.8448,0.8063,0.8452,0.8607,0.855,0.8768,0.8375
B_Acc,C,0.6671,0.6094,0.8555,0.8188,0.857,0.8666,0.8608,0.8786,0.8456
Pre,S,0.6292,0.4229,0.3029,0.5701,0.4476,0.358,0.3579,0.3964,0.3106
Rec,V,0.3636,0.2545,0.9818,0.7091,0.8545,0.9455,0.9273,0.9273,0.9455
Spe, ,0.9706,0.9642,0.7291,0.9285,0.8594,0.7878,0.7943,0.8299,0.7458
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9056,0.9037,0.6741,0.6537,0.7352,0.7,0.6926,0.7426,0.6945
F1,S,0.2295,0.1347,0.3062,0.3136,0.3262,0.2957,0.3147,0.3389,0.3276
Gmean,31,0.3649,0.2411,0.7378,0.5813,0.7352,0.7135,0.7445,0.733,0.7586
B_Acc,C,0.5758,0.5433,0.7434,0.6889,0.7364,0.7171,0.7534,0.7404,0.7646
Pre,S,0.34,0.225,0.1889,0.2102,0.2106,0.1859,0.1953,0.2241,0.2045
Rec,V,0.1778,0.1089,0.8267,0.7333,0.7378,0.7378,0.8267,0.7378,0.8489
Spe, ,0.9737,0.9778,0.6601,0.6445,0.7349,0.6964,0.6803,0.7431,0.6804
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.864,0.8604,0.6404,0.3253,0.6064,0.6207,0.6368,0.5377,0.6278
F1,S,0.131,0.06796,0.3822,0.3039,0.3773,0.3687,0.3854,0.3628,0.3794
Gmean,32,0.2118,0.1207,0.6892,0.278,0.6811,0.6757,0.6907,0.5513,0.6846
B_Acc,C,0.5354,0.5177,0.7017,0.5854,0.7026,0.685,0.7048,0.6677,0.6995
Pre,S,0.5333,0.4,0.2536,0.1843,0.245,0.2422,0.2556,0.2378,0.2503
Rec,V,0.075,0.0375,0.7875,0.95,0.8375,0.775,0.8,0.85,0.8
Spe, ,0.9958,0.9979,0.6158,0.2208,0.5677,0.5949,0.6095,0.4854,0.599
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9217,0.9056,0.7347,0.8504,0.8184,0.7811,0.7668,0.7723,0.7401
F1,S,0.7437,0.7067,0.5415,0.655,0.6123,0.5747,0.5683,0.5747,0.5439
Gmean,33,0.8171,0.8042,0.7946,0.8378,0.8333,0.8173,0.8233,0.8283,0.809
B_Acc,C,0.8318,0.8175,0.8061,0.8417,0.8354,0.8212,0.8301,0.8336,0.8183
Pre,S,0.8388,0.7671,0.3904,0.5561,0.4806,0.4305,0.4136,0.4187,0.3859
Rec,V,0.6977,0.686,0.9123,0.8281,0.8602,0.8807,0.924,0.9245,0.9345
Spe, ,0.966,0.949,0.7,0.8553,0.8106,0.7617,0.7362,0.7425,0.7022
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.9596,0.9578,0.9472,0.9613,0.9561,0.9666,0.9525,0.9596,0.9578
F1,S,0.9451,0.9422,0.9315,0.9475,0.9411,0.9552,0.9383,0.9464,0.9447
Gmean,34,0.9551,0.9516,0.9502,0.9564,0.9533,0.9648,0.9544,0.958,0.9596
B_Acc,C,0.9554,0.9521,0.9503,0.9568,0.9536,0.9649,0.9546,0.9582,0.9596
Pre,S,0.9525,0.9562,0.9029,0.9574,0.9395,0.9533,0.9164,0.9415,0.9236
Rec,V,0.9388,0.9294,0.9622,0.9388,0.9435,0.9577,0.9624,0.9528,0.9669
Spe, ,0.972,0.9748,0.9383,0.9748,0.9636,0.972,0.9467,0.9636,0.9523
,Dataset,MSE,BCE,WBCE,Any_Fbeta,WBCEFL,Any_Gmean,WBCEGL,Any_BAccu,WBCEBL
Acc,D,0.7153,0.7256,0.6278,0.5643,0.5901,0.662,0.6484,0.6313,0.6106
F1,S,0.1845,0.2133,0.5621,0.5468,0.5609,0.5789,0.582,0.5742,0.5447
Gmean,35,0.3167,0.3422,0.6726,0.6218,0.6457,0.698,0.6948,0.6813,0.6525
B_Acc,C,0.5418,0.5528,0.6892,0.6698,0.6857,0.7059,0.7106,0.7021,0.6698
Pre,S,0.5454,0.5548,0.4253,0.3899,0.4064,0.4513,0.4413,0.4294,0.4123
Rec,V,0.1364,0.1488,0.8328,0.9164,0.9098,0.8086,0.8563,0.8681,0.8082
